Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue id,Venue price level,Venue Rating,Total user ratings,Venue Category
Dublin 4,53.327363,-6.242594,Hampton Hotel,53.32581629999999,-6.242891299999998,8d8bf99c8264c0c57b069522eeed98233a2ada37,0,4.3,743,"['night_club', 'lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Lansdowne Hotel,53.3324806,-6.241158,633f6fd88d904226c47c0591e52aacea49104a54,0,4.1,489,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Clayton Hotel Burlington Road,53.33067,-6.248756500000002,373fd4407ee5b68f146db0cf658ddcf16792f7a6,0,4.2,3181,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Donnybrook Cemetery,53.321321,-6.235669299999999,f969276cdd589e7806b3eb9fb262257a86542cba,0,4.2,5,"['cemetery', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Ballsbridge Apartments,53.332197,-6.2466661,4088cbabbf132333c3a2728df84c60978ebb01b0,0,0.0,0,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Bloomfield Park Apartments,53.32612629999999,-6.244472199999999,34c819b53ef4ed826b9b6acedcaa6cefd3df6e01,0,4.6,8,"['point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Abbeyleigh House,53.329905000000004,-6.250930999999999,21177b8c609c4e3ef404b74c101ca9f01e1ba05d,0,3.3,15,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Pembroke Townhouse Dublin,53.332506,-6.237973399999998,ff7867be0da413f728ef874868ffd8b38d806c9d,0,4.3,255,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Roly's Bistro,53.329420400000004,-6.232327099999999,bdc940b0059d1a0ddc38129edda3ebee8486f4f6,2,4.3,1473,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Cpl Resources Plc,53.33525600000001,-6.2431410000000005,71a6cd50763d2cb60c4da824bbddef7b2ecc6949,0,3.6,122,"['point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,The Leeson Lodge,53.33171369999999,-6.252968499999999,c3608dad5333a71f3059b2daba644a7c69d21112,0,4.3,343,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Guesthouse Sallymount Avenue,53.3252236,-6.2512344,5dff2d0682cf6ddc1f16a8916abae3da047ea0e6,0,4.2,5,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,The Lobster Pot Ballsbridge Dublin 4,53.329457700000006,-6.232195199999999,039e14f4bde5ca8935c16333b745ccaed0ed424a,0,4.1,110,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Donnybrook Hall,53.321531900000004,-6.239011599999999,0bd0debd87530f68f7600397ff1754ca848b5428,0,4.8,92,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Oaklodge Bed and Breakfast,53.3271807,-6.240282,7c1886063002d5bd40cf3023aabee30e28d0db6f,0,4.6,21,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,AIB Bank,53.324725,-6.2408019999999995,5fe456aecbbd89eacd3080a8a6a6d94ca073bbea,0,4.2,5,"['bank', 'finance', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Butcher Grill,53.324326899999996,-6.2524501,fc7f4394016ead2190bdd97ca47fa47377464280,3,4.7,420,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Waterloo Lodge Townhouse,53.3311858,-6.244577800000001,e976bca2d46f4031e22934119ee2fdafafd7f7ed,0,4.2,154,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,AIB Bank,53.33316999999999,-6.2425551,30aa22f919eb9bd963e5d13ec191da8340fbb1b6,0,3.7,14,"['bank', 'finance', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Kanum Thai,53.333775,-6.245498999999999,a0f1f112ff0d4fb7f5e94cf7e013dac87d12166f,2,4.2,442,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Baggot Court Townhouse,53.335379,-6.247208000000001,4579cb21b220c8eb61703b801e8cec430af8658b,0,4.1,116,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Donnybrook Fair,53.3243973,-6.2403906,453961b8a82fbb1614f55ea9af6c43063ce9426e,0,4.1,656,"['bakery', 'supermarket', 'grocery_or_supermarket', 'cafe', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
Dublin 4,53.327363,-6.242594,Morehampton Townhouse Dublin,53.32525099999999,-6.2405110000000015,85eaf96d6f5eac0994e251b8bb227d4edb2612cb,0,4.1,151,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Four Star Pizza Ranelagh,53.3239966,-6.251403100000001,7285fdaf9ea9d7425a2bc0ece87debbfa8e6937a,0,4.1,89,"['meal_delivery', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Embassy of the United States of America,53.33027779999999,-6.233611100000001,3f61ba2857adc24a85a6222601e3d690e4eccc8d,0,3.7,65,"['embassy', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Mario's Italian Restaurant,53.324897,-6.254391999999998,b30efadc51c52a2f5c25025fa713024ff270aec4,2,4.2,450,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Craft Cleaners Ltd,53.3338365,-6.2445049999999975,eb376be460261eb60bb39cc31d720bc34216093b,0,3.0,34,"['laundry', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Kinara Kitchen,53.3257241,-6.255564499999998,f5c5b2f1e01ea24b06b15189c09909129643a378,2,4.4,417,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Spar,53.32137849999999,-6.2349207,d0601996fa0b07e77942404c16da0fdcf30afc93,1,4.0,79,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Dublin 4,53.327363,-6.242594,Anastasia Boutique,53.323979200000004,-6.2513129,ece1f999f691f7a799b080e5390033ad4c9fb939,0,4.5,2,"['point_of_interest', 'clothing_store', 'store', 'establishment']"
Dublin 4,53.327363,-6.242594,Elmwood Centre for Counselling and Psychotherapy,53.33360709999999,-6.243781799999999,42577f4c50c06b426ff8b26e492ca325118fd918,0,0.0,0,"['health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,ETC Consult,53.328171999999995,-6.252126999999999,b2f5b3def6c253cb5f8ac4b11e859a757b76baff,0,4.3,6,"['point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Ranelagh Physiotherapy - The Physio Company,53.32298120000001,-6.248555599999999,a518f6fc25b278b1c1db6f12404ac9f1cca09099,0,0.0,0,"['physiotherapist', 'health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Meagher's Pharmacy - Sandford Road,53.32306149999999,-6.248761599999999,8b7429789306971fcb0e69e6b410cd83d4dc42b0,0,4.7,3,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
Dublin 4,53.327363,-6.242594,Burlington Dental Clinic,53.33078309999999,-6.246436599999999,e9a187b4d09bfa960d40d329ad4e015d0b26535a,0,4.8,13,"['dentist', 'health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Number 31,53.33340399999999,-6.253621,f87e19ac1dc2962d352a05d803855ac5436a6c24,0,4.6,99,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Karen Costin Acupuncture,53.324633999999996,-6.253745999999999,79154dc3508ef235bd34124d5323c7fb6a91ee82,0,4.6,8,"['health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Latchfords Townhouse of Baggot Street,53.335675300000005,-6.247722800000001,1d7a38ab167d0e59864328051bfd634914b923c3,0,4.2,87,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Donnybrook Dental Practice,53.323378500000004,-6.238335399999999,eef39455b5de82cf2aa049f7bc880b07af99595f,0,5.0,26,"['dentist', 'health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Ranelagh Village Dental,53.3248498,-6.253331999999999,5d0c0d2f097eef7529d58ca0c456447826338d09,0,4.6,34,"['dentist', 'health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Miriam Kenny Dental Practice,53.32452259999999,-6.2404978999999985,5f1cdbba88b3330bb71b61b245a8297761e9c6f9,0,5.0,7,"['dentist', 'health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Al Boschetto Restaurant,53.329234,-6.230938000000001,7f8bf6ad866203ef1ec374414c52f9da00177aa0,2,4.3,448,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Homeopathic Health,53.32806,-6.241586,ace3d0743ea190453b6231ba3b14ad28109dc7eb,0,0.0,0,"['health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Embassy of the Republic of Korea,53.32891239999999,-6.2374366,fb283eb5f1e818db0a9b35d9b7f48b6e03cc3dd9,0,3.9,11,"['embassy', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Baan Thai Ballsbridge,53.32898929999999,-6.230223700000002,b66f663f6a55b8b862f2f7f1a2aada7723a8a12d,2,4.5,398,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,Med Protect,53.3256649,-6.2425202,27954447eeb6de1a3ab42dbfe07b64c44f040c0f,0,0.0,0,"['finance', 'health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.242594,GMC Accounting & Taxation Services Ltd,53.3270191,-6.2433805,0a4a936156c77b814a86dd3418d04ccdb5576458,0,0.0,0,"['accounting', 'finance', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Clayton Hotel Ballsbridge,53.3259914,-6.225363599999999,a4f6d58417fb0bf63887d73bd7faa292f820f9ae,0,4.1,2661,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Herbert Park Hotel,53.328230500000004,-6.2322773,e8aab259069472b3ddd0ff4d99f7eb6cf9f4e342,0,4.4,916,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Waterloo House,53.3315743,-6.243577600000001,e18a051582e0ff3d46cba7e872bfbea4028744dc,0,4.1,119,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Hampton Hotel,53.32581629999999,-6.242891299999998,8d8bf99c8264c0c57b069522eeed98233a2ada37,0,4.3,743,"['night_club', 'lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Lansdowne Hotel,53.3324806,-6.241158,633f6fd88d904226c47c0591e52aacea49104a54,0,4.1,489,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Dylan Hotel Dublin,53.333809200000005,-6.242007900000001,fb4447b78f88af7f8019f4365a4183b51d8b1ede,3,4.3,553,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Ballsbridge Hotel,53.332225699999995,-6.234391099999999,1da4477cc94a8eb51692c9ea57839b02a4222678,0,4.0,3034,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Donnybrook Cemetery,53.321321,-6.235669299999999,f969276cdd589e7806b3eb9fb262257a86542cba,0,4.2,5,"['cemetery', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,InterContinental Dublin,53.3266078,-6.226078999999999,290491433d9491a61321e4dc1f7e4142aaca8a41,0,4.6,1348,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Roxford Lodge Hotel,53.3354071,-6.2371360000000005,c0a0006eeffa1fe182d7b731328674b322e960ff,0,4.5,220,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,PREMIER SUITES PLUS Dublin Ballsbridge,53.32775880000001,-6.225685299999999,7f1afb8a265a739df04689d0d02076f84af42b61,0,4.5,126,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Andorra Bed And Breakfast,53.3257002,-6.2230643,51a1ce9111e6f1627f5ea9ad68fffa9d5c91345d,0,4.7,56,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Clayton Hotel Burlington Road,53.33067,-6.248756500000002,373fd4407ee5b68f146db0cf658ddcf16792f7a6,0,4.2,3181,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Bloomfield Park Apartments,53.32612629999999,-6.244472199999999,34c819b53ef4ed826b9b6acedcaa6cefd3df6e01,0,4.6,8,"['point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Roly's Bistro,53.329420400000004,-6.232327099999999,bdc940b0059d1a0ddc38129edda3ebee8486f4f6,2,4.3,1473,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Pembroke Townhouse Dublin,53.332506,-6.237973399999998,ff7867be0da413f728ef874868ffd8b38d806c9d,0,4.3,255,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,The Lobster Pot Ballsbridge Dublin 4,53.329457700000006,-6.232195199999999,039e14f4bde5ca8935c16333b745ccaed0ed424a,0,4.1,110,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Ballsbridge Apartments,53.332197,-6.2466661,4088cbabbf132333c3a2728df84c60978ebb01b0,0,0.0,0,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Donnybrook Hall,53.321531900000004,-6.239011599999999,0bd0debd87530f68f7600397ff1754ca848b5428,0,4.8,92,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Oaklodge Bed and Breakfast,53.3271807,-6.240282,7c1886063002d5bd40cf3023aabee30e28d0db6f,0,4.6,21,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,IBM Ireland,53.33203469999999,-6.231481199999998,2d4cb8cc74bf46b3af1fff49c67b31ea340ab23d,0,4.2,40,"['point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,AIB Bank,53.324725,-6.2408019999999995,5fe456aecbbd89eacd3080a8a6a6d94ca073bbea,0,4.2,5,"['bank', 'finance', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Waterloo Lodge Townhouse,53.3311858,-6.244577800000001,e976bca2d46f4031e22934119ee2fdafafd7f7ed,0,4.2,154,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Donnybrook Fair,53.3243973,-6.2403906,453961b8a82fbb1614f55ea9af6c43063ce9426e,0,4.1,656,"['bakery', 'supermarket', 'grocery_or_supermarket', 'cafe', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
Dublin 4,53.327363,-6.235029,AIB Bank,53.33316999999999,-6.2425551,30aa22f919eb9bd963e5d13ec191da8340fbb1b6,0,3.7,14,"['bank', 'finance', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Morehampton Townhouse Dublin,53.32525099999999,-6.2405110000000015,85eaf96d6f5eac0994e251b8bb227d4edb2612cb,0,4.1,151,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Embassy of the United States of America,53.33027779999999,-6.233611100000001,3f61ba2857adc24a85a6222601e3d690e4eccc8d,0,3.7,65,"['embassy', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Spar,53.32137849999999,-6.2349207,d0601996fa0b07e77942404c16da0fdcf30afc93,1,4.0,79,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Dublin 4,53.327363,-6.235029,Home Instead Senior Care,53.32743929999999,-6.2251919000000004,3dc2d1dc1a2720c9be5b7a59c5429206512f39cf,0,5.0,2,"['health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Teeth Whitening Offer €99,53.32785519999999,-6.2260297000000016,d8c39f01b22f3f2e81ce62932abff72aa9351d72,0,5.0,1,"['health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Baan Thai Ballsbridge,53.32898929999999,-6.230223700000002,b66f663f6a55b8b862f2f7f1a2aada7723a8a12d,2,4.5,398,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Al Boschetto Restaurant,53.329234,-6.230938000000001,7f8bf6ad866203ef1ec374414c52f9da00177aa0,2,4.3,448,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Seasons Restaurant,53.326682,-6.225966000000001,cb321d6a73b203adf87b6cd39d96f227a49ed644,0,4.1,16,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Donnybrook Dental Practice,53.323378500000004,-6.238335399999999,eef39455b5de82cf2aa049f7bc880b07af99595f,0,5.0,26,"['dentist', 'health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Luxury Ballsbridge apartment beside RDS,53.32260489999999,-6.230982,a3ffa56d5f007fd008b5b75967a3bd3d24c69010,0,4.0,1,"['real_estate_agency', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Craft Cleaners Ltd,53.3338365,-6.2445049999999975,eb376be460261eb60bb39cc31d720bc34216093b,0,3.0,34,"['laundry', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Elmwood Centre for Counselling and Psychotherapy,53.33360709999999,-6.243781799999999,42577f4c50c06b426ff8b26e492ca325118fd918,0,0.0,0,"['health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Embassy of the Republic of Korea,53.32891239999999,-6.2374366,fb283eb5f1e818db0a9b35d9b7f48b6e03cc3dd9,0,3.9,11,"['embassy', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Miriam Kenny Dental Practice,53.32452259999999,-6.2404978999999985,5f1cdbba88b3330bb71b61b245a8297761e9c6f9,0,5.0,7,"['dentist', 'health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Homeopathic Health,53.32806,-6.241586,ace3d0743ea190453b6231ba3b14ad28109dc7eb,0,0.0,0,"['health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Embassy of Mexico,53.33031509999999,-6.2387368,cf8ed468ca3e4e5873654c73366b1ea3a75f2295,0,4.6,11,"['embassy', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Innovative Treasury Services,53.32720669999999,-6.232034899999999,6a20ba13f2be2ef935451f192b52bc59767291ea,0,0.0,0,"['point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Purcell McQuillan Tax Partners,53.32875139999999,-6.2378637,1fb81422da44f144d323761821afd15240d6cf2d,0,5.0,1,"['point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Sulis Acupuncture,53.32279690000001,-6.2375421000000015,36015e4416d371717f1885efbf7ea065505abf5d,0,0.0,0,"['health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Med Protect,53.3256649,-6.2425202,27954447eeb6de1a3ab42dbfe07b64c44f040c0f,0,0.0,0,"['finance', 'health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,GMC Accounting & Taxation Services Ltd,53.3270191,-6.2433805,0a4a936156c77b814a86dd3418d04ccdb5576458,0,0.0,0,"['accounting', 'finance', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Burlington Dental Clinic,53.33078309999999,-6.246436599999999,e9a187b4d09bfa960d40d329ad4e015d0b26535a,0,4.8,13,"['dentist', 'health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.235029,Mesh Design Consultants Ltd,53.32368009999999,-6.240807599999999,8cb1c795384b803b5c7a839f681a5e41a10579f8,0,0.0,0,"['point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Clayton Hotel Ballsbridge,53.3259914,-6.225363599999999,a4f6d58417fb0bf63887d73bd7faa292f820f9ae,0,4.1,2661,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Herbert Park Hotel,53.328230500000004,-6.2322773,e8aab259069472b3ddd0ff4d99f7eb6cf9f4e342,0,4.4,916,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Sandymount Hotel,53.33358079999999,-6.2244031999999985,8ce0b77c689558c9fac0f86278975eb515c61956,0,4.2,1454,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Ballsbridge Hotel,53.332225699999995,-6.234391099999999,1da4477cc94a8eb51692c9ea57839b02a4222678,0,4.0,3034,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,InterContinental Dublin,53.3266078,-6.226078999999999,290491433d9491a61321e4dc1f7e4142aaca8a41,0,4.6,1348,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Donnybrook Cemetery,53.321321,-6.235669299999999,f969276cdd589e7806b3eb9fb262257a86542cba,0,4.2,5,"['cemetery', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Andorra Bed And Breakfast,53.3257002,-6.2230643,51a1ce9111e6f1627f5ea9ad68fffa9d5c91345d,0,4.7,56,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,PREMIER SUITES PLUS Dublin Ballsbridge,53.32775880000001,-6.225685299999999,7f1afb8a265a739df04689d0d02076f84af42b61,0,4.5,126,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Roly's Bistro,53.329420400000004,-6.232327099999999,bdc940b0059d1a0ddc38129edda3ebee8486f4f6,2,4.3,1473,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Ariel House,53.33411940000001,-6.231097200000002,8bbe46df1e93ab6d076b89973ed57679b60912a8,0,4.6,263,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,The Lobster Pot Ballsbridge Dublin 4,53.329457700000006,-6.232195199999999,039e14f4bde5ca8935c16333b745ccaed0ed424a,0,4.1,110,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,IBM Ireland,53.33203469999999,-6.231481199999998,2d4cb8cc74bf46b3af1fff49c67b31ea340ab23d,0,4.2,40,"['point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Pembroke Townhouse Dublin,53.332506,-6.237973399999998,ff7867be0da413f728ef874868ffd8b38d806c9d,0,4.3,255,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Lansdowne Road,53.33381609999999,-6.228956299999999,0ddacf28b558d51947271eabb2d9322c2cb5d0df,0,3.9,26,"['train_station', 'transit_station', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Butlers Townhouse,53.334048200000005,-6.232274400000001,48c3fbd918e235448e519c782cdc0da9c45634c6,0,4.4,142,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Oaklodge Bed and Breakfast,53.3271807,-6.240282,7c1886063002d5bd40cf3023aabee30e28d0db6f,0,4.6,21,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Embassy of the United States of America,53.33027779999999,-6.233611100000001,3f61ba2857adc24a85a6222601e3d690e4eccc8d,0,3.7,65,"['embassy', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Home Instead Senior Care,53.32743929999999,-6.2251919000000004,3dc2d1dc1a2720c9be5b7a59c5429206512f39cf,0,5.0,2,"['health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Spar,53.32137849999999,-6.2349207,d0601996fa0b07e77942404c16da0fdcf30afc93,1,4.0,79,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Dublin 4,53.327363,-6.227464,AIB Bank,53.324725,-6.2408019999999995,5fe456aecbbd89eacd3080a8a6a6d94ca073bbea,0,4.2,5,"['bank', 'finance', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Teeth Whitening Offer €99,53.32785519999999,-6.2260297000000016,d8c39f01b22f3f2e81ce62932abff72aa9351d72,0,5.0,1,"['health', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Morehampton Townhouse Dublin,53.32525099999999,-6.2405110000000015,85eaf96d6f5eac0994e251b8bb227d4edb2612cb,0,4.1,151,"['lodging', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Donnybrook Fair,53.3243973,-6.2403906,453961b8a82fbb1614f55ea9af6c43063ce9426e,0,4.1,656,"['bakery', 'supermarket', 'grocery_or_supermarket', 'cafe', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
Dublin 4,53.327363,-6.227464,Baan Thai Ballsbridge,53.32898929999999,-6.230223700000002,b66f663f6a55b8b862f2f7f1a2aada7723a8a12d,2,4.5,398,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Al Boschetto Restaurant,53.329234,-6.230938000000001,7f8bf6ad866203ef1ec374414c52f9da00177aa0,2,4.3,448,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Seasons Restaurant,53.326682,-6.225966000000001,cb321d6a73b203adf87b6cd39d96f227a49ed644,0,4.1,16,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Adoption Authority Of Ireland,53.3324924,-6.2325230000000005,491a809663c54f581b91633a2826378ef83d3b09,0,3.7,3,"['point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Luxury Ballsbridge apartment beside RDS,53.32260489999999,-6.230982,a3ffa56d5f007fd008b5b75967a3bd3d24c69010,0,4.0,1,"['real_estate_agency', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,innocent drinks,53.32973149999999,-6.228655999999999,d1e5cf6b73091a59683e8251267dd35072dc6965,0,3.0,2,"['point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Innovative Treasury Services,53.32720669999999,-6.232034899999999,6a20ba13f2be2ef935451f192b52bc59767291ea,0,0.0,0,"['point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Dublin Garden Services,53.32416070000001,-6.227182299999999,7deb0f783d1afac817d44c7d4f0bcae2c22d7137,0,5.0,1,"['general_contractor', 'point_of_interest', 'establishment']"
Dublin 4,53.327363,-6.227464,Ladbrokes,53.32898929999999,-6.230223700000002,cd2dd63cdd755aead267946e6d79d30b340b15cd,0,4.2,5,"['point_of_interest', 'store', 'establishment']"
