Name,Latitude,Longitude,Classification
Apache Pizza,53.34305103697367,-6.2434658347897525,Restaurant
Urban Picnic Facebook,53.34466103930561,-6.2404265001088985,Restaurant
Donnybrook Fair,53.342792998944425,-6.238647885904995,Restaurant
Café Bar H,53.34366530418776,-6.238594425888983,Restaurant
Starry Night,53.34280422059678,-6.241345607319616,Restaurant
Herbstreet,53.344294,-6.237792,Restaurant
Charlotte Quay,53.34281800000001,-6.236952,Restaurant
Boojum,53.34433016754471,-6.2374962994606,Restaurant
Milano,53.344316000000006,-6.237025,Restaurant
The Marker Bistro,53.34442900000001,-6.23908,Restaurant
Mackenzie’s,53.34407,-6.23538,Restaurant
The Restaurant At The End Of The Universe,53.3441059100565,-6.233863722182,Restaurant
Off Beat Donut Co.,53.346394,-6.292682,Restaurant
Supermac's,53.34649533432045,-6.2927436937708014,Restaurant
Tops Pizza,53.34373944912314,-6.290323385056928,Restaurant
Crazy About Nuts & Olives,53.34276291723232,-6.288079706793767,Restaurant
Domino's Pizza,53.34668679014563,-6.2829871090490945,Restaurant
PHX Bistro,53.34659185284414,-6.281091578043907,Restaurant
Fish Shop,53.3470344543457,-6.2800559997558585,Restaurant
Moonsoon Café,53.34644953802993,-6.279982538522855,Restaurant
The Fryery,53.345560464502256,-6.277835956105844,Restaurant
Coke Lane Pizza,53.34693000000001,-6.2796106,Restaurant
The Brazen Head,53.34498178647957,-6.276335055660787,Restaurant
Cinnamon Café,53.347005363594704,-6.278689412884092,Restaurant
O'Shea's Traditional Irish Restaurant,53.3452467467943,-6.275697050479074,Restaurant
Dollard & Co,53.34541240300707,-6.267165336021602,Restaurant
DiFontaine’s Pizzeria,53.34520300000001,-6.267608,Restaurant
Roberta's,53.3451900587865,-6.267076886091221,Restaurant
Ciao Bella Roma,53.34509779049013,-6.26751396910655,Restaurant
Tomahawk,53.345135457586316,-6.267027981433167,Restaurant
Bunsen,53.34554747234978,-6.264330618504214,Restaurant
The Port House Pintxo,53.34516168741615,-6.264965488369995,Restaurant
Musashi Noodles & Sushi Bar,53.34696817829043,-6.268146554104451,Restaurant
WOW Burger,53.34540171253605,-6.26645562268096,Restaurant
Klaw Poke,53.3468064664271,-6.268147972038197,Restaurant
Wallace's Taverna,53.346442545741006,-6.2650344097459785,Restaurant
Ristorante Romano,53.34676300831249,-6.2681296540141345,Restaurant
Luigi Malones Dublin,53.345116220442115,-6.263382705614508,Restaurant
El Grito,53.345783,-6.26294,Restaurant
The Winding Stair,53.346596,-6.2637839999999985,Restaurant
Il Fornaio,53.34677273642062,-6.263192542520019,Restaurant
Eatokyo,53.346096,-6.2625737,Restaurant
The Bakehouse,53.34669510954047,-6.262436028584325,Restaurant
The Quays,53.345554067086276,-6.26312100060066,Restaurant
Klaw,53.34536835253761,-6.262868858132657,Restaurant
Gallagher's Boxty House,53.34565724292585,-6.262081097214263,Restaurant
Yamamori Sushi,53.34682271991278,-6.263758740892517,Restaurant
Pablo Picante,53.34566671771749,-6.261936343032111,Restaurant
Café Mineiro,53.34521409783051,-6.2628664473035025,Restaurant
The Woollen Mills,53.34675628299061,-6.2633005305097855,Restaurant
The Mongolian Barbeque,53.344891917084475,-6.2619443156793215,Restaurant
Banyi Japanese Dining,53.345854132753885,-6.261795992818935,Restaurant
Hard Rock Cafe Dublin,53.34587806790945,-6.260866414103473,Restaurant
Sitar,53.345665,-6.262734,Restaurant
Terra Madre,53.34674386710065,-6.261849757652849,Restaurant
Elephant & Castle,53.34565371111506,-6.26217442997521,Restaurant
Mission Mexican Street Food,53.34681930812216,-6.263197232153089,Restaurant
Hanley's Cornish Pasties,53.345582559726495,-6.262914137405034,Restaurant
Bach 16,53.34698780492796,-6.261565436157423,Restaurant
Old Mill,53.3455928118447,-6.262976171134825,Restaurant
Chopped,53.34583595564536,-6.259357348257059,Restaurant
Thai Orchid,53.34580172203244,-6.259269779539863,Restaurant
The Vintage Kitchen,53.346902,-6.255632,Restaurant
Japanese Kitchen @ J2,53.34689683534879,-6.257115493023353,Restaurant
KuRaud,53.34590148925781,-6.255645751953125,Restaurant
Morelands Grill,53.345665472550316,-6.259082236877326,Restaurant
Charlies III,53.34621549686314,-6.258996518268923,Restaurant
KFC,53.34631035973934,-6.259166455740157,Restaurant
McCabe's Deli,53.345829103496435,-6.255085262104678,Restaurant
Medley Café Bistro,53.34584399999999,-6.257665,Restaurant
Medley by Andrew Rudd,53.345944,-6.258217,Restaurant
Mona Lisa Restaurant,53.34594499999999,-6.2571726,Restaurant
Iskender Kebab House,53.344989298836744,-6.258130027667715,Restaurant
J's Noodle & Sushi House,53.346827203224535,-6.2569096531352,Restaurant
The Exchange,53.345679262250975,-6.2590825927397065,Restaurant
The Bagel Bar,53.34691234921344,-6.255985,Restaurant
Subway,53.345822801376286,-6.259142283767579,Restaurant
Freshly Chopped,53.34590558723775,-6.259259614560298,Restaurant
Supermac's,53.3462161362488,-6.259118280392133,Restaurant
Cafe DeliGold,53.345679711696775,-6.25124469348773,Restaurant
SPROUT Kitchen,53.34650601341773,-6.243399293054705,Restaurant
O2 staff canteen,53.34593348906891,-6.242005906070294,Restaurant
Munchies,53.34621562889583,-6.241068464814602,Restaurant
Waterways Lunchtime Markets,53.345463739629686,-6.241237697896357,Restaurant
Stir Cafe,53.345462874968526,-6.241085751244548,Restaurant
Stir Restaurant,53.34522815676154,-6.240683055986635,Restaurant
Blue River Bistro,53.347007870069845,-6.237899764935454,Restaurant
The O2 Crew Catering,53.34668816620539,-6.2283500830508265,Restaurant
FXB Grill @ Ryans,53.34804631247643,-6.293730160679227,Restaurant
Subway,53.34825172956962,-6.294400416977737,Restaurant
Romayo's,53.347988,-6.294875,Restaurant
The Natural Bakery,53.348180000000006,-6.2941275,Restaurant
F.X. Buckley,53.348003153859615,-6.290962484034683,Restaurant
Chesterfields Brasserie,53.34786373193828,-6.290980638043162,Restaurant
Wuff,53.347404061456565,-6.282413341418848,Restaurant
Fish Shop,53.3473512929815,-6.281938208922982,Restaurant
My Meat Wagon,53.348729719511496,-6.278650071812224,Restaurant
Boojum,53.34826218970272,-6.2783851085084486,Restaurant
Oscars Café Bar,53.34863217787676,-6.278501712977084,Restaurant
Bel Cibo,53.348569134862096,-6.278632467740171,Restaurant
Chopped,53.34812863616065,-6.2784505845899865,Restaurant
Sparks Bistro,53.3486033436594,-6.2775898013450036,Restaurant
Freshii,53.34841,-6.2778378,Restaurant
Subway,53.348657,-6.278139,Restaurant
Shangri La Malaysian Restaurant,53.349053420263004,-6.27856229807092,Restaurant
3rd Still Restaurant,53.34812602234826,-6.277158262190901,Restaurant
Brendans,53.348051695634396,-6.2715378847453405,Restaurant
Aobaba,53.34880076115093,-6.268863616298785,Restaurant
Hilan Korean & Chinese Restaurant,53.34866097636511,-6.268820096961753,Restaurant
Ephesus Kebabs & Pizzas,53.347214,-6.268186599999999,Restaurant
Doppio Zero,53.34737458117922,-6.26776555224751,Restaurant
Arisu,53.34892208383444,-6.268963589655413,Restaurant
Brothers Dosirak,53.34766236760908,-6.2681210956150855,Restaurant
Old Town,53.34873856655396,-6.268833577997106,Restaurant
Madina Desi Curry Co,53.34856484251161,-6.268150701840928,Restaurant
Turkish Pizza & Kebab,53.34721674546795,-6.268228697554151,Restaurant
Kopitiam,53.3491404113576,-6.269004055089807,Restaurant
Soup Dragon,53.34630321713481,-6.267984618111447,Restaurant
Ayla Foods,53.347824,-6.268353,Restaurant
Super Asia Food 恒辉食品,53.347658,-6.268447,Restaurant
Fusciardi's,53.346719952300035,-6.268013859789763,Restaurant
Little Brothers,53.347253,-6.268265,Restaurant
Umi Falafel,53.348507,-6.2681875,Restaurant
Boojum,53.347371000483605,-6.265437556567062,Restaurant
Ichiman,53.347690969695044,-6.263597792142745,Restaurant
Koh Restaurant & Cocktail Lounge,53.347413706367426,-6.2655894268340075,Restaurant
Takara,53.347916889134396,-6.264157286811007,Restaurant
Nando's,53.34882082,-6.26724673,Restaurant
Kokoro,53.34773898696994,-6.263548033073118,Restaurant
Govindas,53.348333019460675,-6.260665254208553,Restaurant
The Rolling Donut,53.34750011656556,-6.259747340629373,Restaurant
Eddie Rocket's,53.34780492477864,-6.2598269031229865,Restaurant
Boojum,53.3486276078712,-6.25885128566537,Restaurant
Offbeat Donut Co,53.34743514947651,-6.255535131402677,Restaurant
O'Briens Sandwich Cafe,53.3486573264986,-6.2582244760460535,Restaurant
Donut Kiosk,53.34811764145933,-6.259503364562987,Restaurant
The Workshop,53.34755462898557,-6.2547814428971735,Restaurant
Burger King,53.34780735436628,-6.259402634429216,Restaurant
Jimmy Chung's,53.34771439820321,-6.25822994838436,Restaurant
McDonald's,53.34792467121861,-6.259601930084496,Restaurant
The Pig & Heifer,53.34720714226805,-6.249741614827223,Restaurant
The Bakehouse Express,53.34908159813594,-6.247833135841963,Restaurant
TOSS'D Noodles & Salads,53.34887381897068,-6.247885990959056,Restaurant
J2 Sushi & Tea,53.34877754690367,-6.247973357330563,Restaurant
freshii,53.349109885659104,-6.247866700513531,Restaurant
Olys Bar & Restaurant,53.348051721347616,-6.246441207024803,Restaurant
J2 Grill & Sushi,53.34771247771018,-6.243839757690938,Restaurant
Rocket's,53.34765866346021,-6.2434389316704255,Restaurant
Drunken Fish,53.34933267800705,-6.244476268934863,Restaurant
Broadway Pizza Parlor,53.34901302595554,-6.245502753208994,Restaurant
Borlottie,53.348616907614115,-6.2435896635815356,Restaurant
Milano,53.34791510000001,-6.2438818,Restaurant
EAST,53.34794853570335,-6.243669612957497,Restaurant
Burritos & Blues,53.34928619299484,-6.244376231276678,Restaurant
Subway,53.34926015441136,-6.244253306177567,Restaurant
Munchies,53.34918144097053,-6.2435105616795905,Restaurant
Foodie IFSC,53.349148937571385,-6.2433334110669065,Restaurant
Il Fornaio,53.34924689246446,-6.243050536955006,Restaurant
La Corte,53.349206159366034,-6.2433614653016924,Restaurant
Bar Italia,53.349215277167005,-6.243393345029293,Restaurant
The Bottle Boy,53.347164,-6.232548,Restaurant
Coda Eatery,53.34849384286574,-6.2281620274647675,Restaurant
Freshii,53.348415,-6.2282567,Restaurant
Ruby's,53.348447,-6.227837999999998,Restaurant
Eddie Rocket's,53.348628219214895,-6.227921827053024,Restaurant
Ri Ri Chinese Take Away,53.34744879401025,-6.289199105290601,Restaurant
L. Mulligan Grocer,53.35097554223025,-6.28224392315904,Restaurant
Shangri La,53.35084000000001,-6.282299,Restaurant
Tommy O'Gara's Pub,53.35099273347039,-6.2824467674158395,Restaurant
Canton City,53.351202180844425,-6.282842186107688,Restaurant
Grano,53.351298,-6.282957,Restaurant
The Cobblestone,53.349799,-6.277846,Restaurant
Namaste India,53.34956137326365,-6.279032883572997,Restaurant
Cafe Oasis,53.34996181464473,-6.275696558806278,Restaurant
Tokyo Kitchen,53.34929399999999,-6.276035,Restaurant
Subway,53.350800661007135,-6.277940814277611,Restaurant
Coxinharia,53.349945,-6.275747,Restaurant
El Patron,53.350662,-6.2708497,Restaurant
The Black Sheep,53.34970836375576,-6.269065530881151,Restaurant
BoCo,53.35135331510861,-6.269949207441716,Restaurant
Eddie Rocket's,53.35031686340225,-6.267307987006234,Restaurant
On the pig's back eatery,53.349912,-6.269216,Restaurant
Wing’s World Cuisine,53.348871,-6.267512,Restaurant
Fabi’s Grill,53.350226,-6.267073,Restaurant
O'Briens Sandwich Cafe,53.35055096927522,-6.264172755392374,Restaurant
Cafe Cucina,53.35037115165361,-6.266457011244848,Restaurant
Wowburger,53.35033995572315,-6.266960108643753,Restaurant
Cuccina Italiana,53.35035670856024,-6.266658640681169,Restaurant
Ann's Bakery,53.34902286742607,-6.265333314168911,Restaurant
Burger King,53.347878827327506,-6.265891979999447,Restaurant
McDonald's,53.35093934523343,-6.2645293172658,Restaurant
McDonald's,53.34872180179637,-6.266608678603761,Restaurant
Burger King,53.35084870561733,-6.264587662477355,Restaurant
Rocket's by Eddie Rockets,53.34824720000001,-6.2656043,Restaurant
Off Beat Donut Co,53.349916,-6.26395,Restaurant
Sbarro Pizza Bar,53.34811764145933,-6.266029179096223,Restaurant
Chopped,53.350738,-6.264506,Restaurant
Chopsticks,53.35071102019079,-6.264333395933543,Restaurant
Dakoi Oriental Cafe,53.347531,-6.265558,Restaurant
Subway,53.34754960117032,-6.26535822453684,Restaurant
KFC,53.34816424175918,-6.266122368455366,Restaurant
The Bagel Bar,53.350653334195115,-6.2642131826828695,Restaurant
Kingfisher Restaurant,53.35166292414189,-6.26326478251974,Restaurant
Bun Cha,53.35015600000001,-6.262494,Restaurant
Musashi,53.351138,-6.264117,Restaurant
Fujiyama Sushi,53.35062459166085,-6.260559786567973,Restaurant
Sabor Nordestino,53.35112292440372,-6.263238072882104,Restaurant
KFC,53.35116199827328,-6.2642198292536815,Restaurant
The Bagel Bar,53.34785946063154,-6.263676650526314,Restaurant
Bóbó's Gourmet Irish Burgers,53.34831526641665,-6.260464796192932,Restaurant
Fusion Brazilian Grill,53.347402188959244,-6.263026583806519,Restaurant
Flanagan's Restaurant,53.35034263039,-6.260534461401218,Restaurant
Saburritos,53.34992221497285,-6.259645971369992,Restaurant
Clodagh's Kitchen,53.34886590084795,-6.263158483255526,Restaurant
Beshoff Fish & Chips,53.3502920594828,-6.260412275147675,Restaurant
Buffet 79,53.35011200819327,-6.262428598484286,Restaurant
Leo Burdock's,53.347587947076576,-6.263335164439628,Restaurant
Istanbel Kebab,53.34749587104182,-6.263396431762202,Restaurant
Hot Wok Noodle Bar,53.34998605575306,-6.259711233514477,Restaurant
10 Thousand Asian Food Restaurant,53.34788589335125,-6.264045503758553,Restaurant
Carlos Restaurant,53.35038683504421,-6.260730943787595,Restaurant
Clodagh's Food Court,53.348649,-6.263173,Restaurant
Full House,53.348191,-6.26181,Restaurant
Taco Taco,53.347683,-6.2629160000000015,Restaurant
Dragon Buffet,53.34819399999999,-6.2618403,Restaurant
Itsa,53.34821,-6.2623696,Restaurant
Homemade by Clodagh,53.348933,-6.26316,Restaurant
Istanbul,53.34781962354498,-6.26309619453043,Restaurant
Subway,53.349130085389994,-6.261720286382798,Restaurant
Cafe Carlo,53.350259,-6.260433,Restaurant
Mamma Mia,53.34757965201679,-6.263236999511719,Restaurant
Ramos Greek Bistro & Restaurant Mezze Bar,53.34755246976089,-6.2630267357193405,Restaurant
The Balkan Restaurant,53.351487,-6.26335,Restaurant
Istanbul Kebab&Pizza House,53.34743437579372,-6.263519083233637,Restaurant
The Hot Donut,53.35025699999999,-6.2600940000000005,Restaurant
Noodle Bar,53.34994692983432,-6.2597117776224565,Restaurant
Bagel Factory,53.347284830991036,-6.26347645728834,Restaurant
Burger King,53.35056670201071,-6.2604683363177145,Restaurant
China Castle,53.34812780618477,-6.2621748802612665,Restaurant
McDonald's,53.35030981794639,-6.260533164256865,Restaurant
La Pizza,53.35099183514287,-6.26066396520283,Restaurant
101 Talbot,53.35028657261064,-6.257196461739073,Restaurant
M&L,53.35057107216389,-6.259538876695768,Restaurant
Toto Ristorante Italiano,53.35032828429686,-6.257103990365628,Restaurant
The Wooden Whisk,53.350304,-6.2564692000000015,Restaurant
Wing's Gourmet Burger,53.351503139466715,-6.261026830534759,Restaurant
The Italian Connection,53.35036410569785,-6.256649022658013,Restaurant
Papa John’s,53.348368053091924,-6.259741268065348,Restaurant
Supermac's,53.34827195351738,-6.2596526009283435,Restaurant
Celtic Nights,53.34734488870758,-6.260878148577534,Restaurant
Chopped,53.34873,-6.2593093,Restaurant
Ann's Bakery,53.35006260831882,-6.259341481815869,Restaurant
Eatokyo,53.35035,-6.2574744,Restaurant
Alper Turkish Cuisine,53.350143,-6.257433,Restaurant
Burger Hut,53.350264203816366,-6.257633215049705,Restaurant
Wok and Go,53.349782803849145,-6.258366107940674,Restaurant
Pa Pa Pizzeria,53.350136,-6.257663,Restaurant
10 Thousand,53.351420396012344,-6.261030039746977,Restaurant
Zucconi Sushi,53.349989,-6.253579,Restaurant
Le Bon Crubeen,53.35060833434759,-6.255126595497688,Restaurant
İstanbull Kebab & Pizza,53.35068371594879,-6.255038357801063,Restaurant
O'Shea's Restaurant,53.350872758212454,-6.2544297433806575,Restaurant
Papa Pizzeria,53.350346382541076,-6.2561988830566415,Restaurant
Mama's Pizza,53.350947,-6.254642,Restaurant
O'Briens Sandwich Cafe,53.35043332009633,-6.2560183631643085,Restaurant
The Pig & Heifer,53.350661,-6.250776,Restaurant
The Brew Dock,53.350059436373215,-6.251013682214186,Restaurant
Il Capo,53.35119316524831,-6.251792358914129,Restaurant
Munchies,53.34954549898042,-6.249478530643447,Restaurant
Thai Spice,53.35101230587296,-6.251300535672897,Restaurant
the pantry,53.351108,-6.252074,Restaurant
Star Pizza,53.35135035716696,-6.2505406332978986,Restaurant
Gerard's Café & Deli,53.34964094359382,-6.2519654430637965,Restaurant
Subway,53.351010394495106,-6.250572944557347,Restaurant
O'Briens Sandwich Cafe,53.34952022486878,-6.249300241470338,Restaurant
Supermac's,53.35133334761821,-6.250372792389332,Restaurant
Musashi,53.34963874913826,-6.243395852073719,Restaurant
The Natural Bakery,53.349302299223865,-6.243618450334959,Restaurant
Salsa Authentic Mexican Food & Bar,53.34989300000001,-6.243233999999998,Restaurant
Boojum,53.349380952194316,-6.243416888952545,Restaurant
Salsa,53.349617,-6.2433653,Restaurant
Paella Basque,53.34748100000001,-6.239458,Restaurant
Milano,53.3506999,-6.2349669,Restaurant
Slice,53.352181479821,-6.2844799172233925,Restaurant
Mi Thai,53.351565,-6.283238,Restaurant
Manor Take Away,53.353490241009254,-6.285418457669532,Restaurant
Kale + Coco,53.351963,-6.279628,Restaurant
Subway,53.351641,-6.269323,Restaurant
Mr. Fox,53.35301817117301,-6.264818815415658,Restaurant
The Hop House (Kim Chi),53.35298138036261,-6.260771692539308,Restaurant
Pho Viet,53.352908,-6.260928,Restaurant
The Parnell Heritage Pub & Grill,53.35228833905803,-6.2620957698422375,Restaurant
Subway,53.35280285767776,-6.260961728818648,Restaurant
Subway,53.352595567468995,-6.261097323500963,Restaurant
Lily's Café,53.352837,-6.2613997,Restaurant
147 Deli,53.35341005820965,-6.25980695328295,Restaurant
Sichuan Chili King,53.353456742048365,-6.259159902781128,Restaurant
LAO Hot Pot,53.35364475579632,-6.258949832153032,Restaurant
Charming Noodles,53.3538035134513,-6.258534639775284,Restaurant
Admiral Restaurant,53.35242916581768,-6.258837263955963,Restaurant
Bistro Brazil,53.35356197827739,-6.259250602133587,Restaurant
Kanoodle,53.35326158781666,-6.259529067308017,Restaurant
Bowls by Kwanghi Chan,53.353279,-6.259434,Restaurant
Lee Kee,53.353634468211204,-6.259146732973607,Restaurant
Mosa Tea Shop,53.35374,-6.259039,Restaurant
HanYang,53.353735,-6.2587449999999984,Restaurant
McGettigan's Cookhouse & Bar,53.351743484663885,-6.2499774330921065,Restaurant
Benvindo,53.352531000000006,-6.249817,Restaurant
Ricardo's,53.35112476889193,-6.231817766211408,Restaurant
Winslet Wines,53.35112476889193,-6.231817766211408,Restaurant
Indian Taste,53.353766120728295,-6.236135959625244,Restaurant
Bruno's Take-away,53.35576431992586,-6.293304271827322,Restaurant
Kashmir,53.352696735583976,-6.284183472010431,Restaurant
KFC,53.355533,-6.2691360000000005,Restaurant
Benny's fried chicken,53.3536693964682,-6.2674225881820425,Restaurant
Mizzoni's Pizza,53.35423196274543,-6.266885497948638,Restaurant
The Healthy Hut,53.351877,-6.269378,Restaurant
Urban Lunchbox,53.351838,-6.269331,Restaurant
Chapter One,53.354248597767295,-6.263890167284722,Restaurant
Proton House,53.3554661573465,-6.26576084537313,Restaurant
Veginity,53.355373,-6.265967,Restaurant
Samba Brazilian Restaurant & Steak House,53.35558878092542,-6.2656891877899845,Restaurant
City Burger,53.35583069,-6.264802,Restaurant
Connolly Station Drivers Shed,53.35208830593735,-6.24746561050415,Restaurant
Akwaaba,53.352742000000006,-6.244516,Restaurant
Luigi's,53.355039576772725,-6.2457587503119365,Restaurant
Hillbilly's,53.35483866075834,-6.246564054680071,Restaurant
Breaktime - Delivery,53.3551254272461,-6.2408142089843786,Restaurant
Janis,53.35538592272681,-6.234633759477286,Restaurant
Pizza Max,53.35399055842889,-6.22718025397722,Restaurant
Lin Kee,53.357458,-6.289065,Restaurant
Flame Hut,53.35744171313552,-6.28892183303833,Restaurant
Chess,53.35598425219721,-6.287510356723389,Restaurant
The Mad Hatter Cafe,53.35540024258688,-6.2879912273181935,Restaurant
Peanut World,53.35786819458008,-6.287352085113525,Restaurant
Green Chilli,53.35550500000001,-6.288031,Restaurant
Thunders Bakery,53.35626243322685,-6.28807061612185,Restaurant
Hub Himalayan,53.357552,-6.288525,Restaurant
Midnight Express,53.35622250034103,-6.264965383563122,Restaurant
Wasabi Restaurant Sushi Bar,53.35709922282264,-6.264328483516978,Restaurant
Pasha Restaurant,53.35712955623719,-6.264175772666931,Restaurant
Wood Fire Cafe,53.356205,-6.265698,Restaurant
Sweet N Spice,53.35700394845652,-6.264157130692098,Restaurant
Wasabi Bar & Grill,53.357773,-6.2631260000000015,Restaurant
Do Son,53.35806922162343,-6.2629151344299325,Restaurant
El Grito Mexican Taqueria,53.35739,-6.2566180000000005,Restaurant
Louie's Bistro,53.35735500000001,-6.257544,Restaurant
Savoy Take Away,53.35821883536107,-6.254669658674432,Restaurant
Long Thanh Chinese & Vietnamese Takaway,53.35625666343513,-6.248004430649607,Restaurant
Roosters,53.358053546662816,-6.248109063697134,Restaurant
Indian Taste,53.357983,-6.2475734,Restaurant
Da Mimmo,53.35734653107336,-6.243005343455378,Restaurant
Don Mimi,53.35729,-6.242905,Restaurant
Lin Kee,53.358146058762514,-6.241886615753174,Restaurant
McDonald's,53.35647281990597,-6.232208455386155,Restaurant
Fatima Luas stop,53.338484400000006,-6.2925667,Luas stop
James's Luas stop,53.341938,-6.2934282999999995,Luas stop
Heuston Luas stop,53.34632879999999,-6.2941303,Luas stop
Museum Luas stop,53.3478272,-6.286734200000001,Luas stop
Four Courts Luas stop,53.34679939999999,-6.2734698,Luas stop
Jervis Luas stop,53.34769559999999,-6.265666099999999,Luas stop
Abbey Street Luas stop,53.348645499999996,-6.2581849,Luas stop
Busáras Luas stop,53.3500855,-6.251450699999999,Luas stop
Busáras Luas stop,53.34992099999999,-6.252033399999998,Luas stop
George's Dock Luas stop,53.34947349999999,-6.2475679999999985,Luas stop
Mayor Square - NCI Luas stop,53.3491937,-6.2433792,Luas stop
Spencer Dock Luas stop,53.3487745,-6.237070200000001,Luas stop
Broadstone - DIT Luas stop,53.3540809,-6.273524,Luas stop
Dominick Luas stop,53.3513556,-6.2655379999999985,Luas stop
Parnell Luas stop,53.353105299999996,-6.2605035,Luas stop
Marlborough Luas stop,53.3492152,-6.2577064999999985,Luas stop
Trinity Luas stop,53.34527979999999,-6.2582537,Luas stop
O'Connell Upper Luas stop,53.35161189999999,-6.26103,Luas stop
O'Connell - GPO Luas stop,53.349349,-6.260720999999998,Luas stop
Westmoreland Luas stop,53.346359899999996,-6.258975700000001,Luas stop
St. Stephen's Green Luas stop,53.3390767,-6.261240799999999,Luas stop
Charlemont Luas stop,53.330925,-6.2588345,Luas stop
Ranelagh Luas stop,53.3261319,-6.2561963999999985,Luas stop
