Name,Price,Cuisines,Link,Ranking,Reviews,Rating,Hotel,Tourism,University,Cafe,Pub,Luas,Museum,Restaurant,Company,Company KNN
The Brazen Head,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d1884058-Reviews-The_Brazen_Head-Dublin_County_Dublin.html,96,5165,4.5,2.306135995279669,1.9367784202658447,1.9316906082326635,2.3196048441267316,1.8930653491044167,1.2641191629361004,2.5568551658772267,1.8685564873132785,1.4419777480325817,3.7376370649439807
The Lotts Cafe Bar,Average,"['Steakhouse', 'Irish', 'Bar']",/Restaurant_Review-g186605-d3418532-Reviews-The_Lotts_Cafe_Bar-Dublin_County_Dublin.html,97,1794,4.5,3.9547778982881137,3.3453445440955503,2.432499284441132,3.801841964440079,3.462360359269509,1.4501799921128424,3.506544227488768,3.573721776196139,2.681064154633443,3.556946389272198
The Bank on College Green,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d1123767-Reviews-The_Bank_on_College_Green-Dublin_County_Dublin.html,98,3221,4.5,3.8075777283766454,3.3453445440955503,3.7918371198641174,3.830716713537092,3.858813835521743,1.2984169696824288,3.506544227488768,3.804680763451166,2.9129399734125516,3.556946389272198
Cirillo's,Average,"['Italian', 'Pizza', 'European']",/Restaurant_Review-g186605-d10146980-Reviews-Cirillo_s-Dublin_County_Dublin.html,99,293,4.5,2.3257626846011985,1.9116254537688857,2.146322898036293,2.954849324261023,2.0681656344491532,0.5620664063390379,2.9221201895739735,2.213766462944463,4.1085496639923305,5.174074006512512
The Greenhouse,Expensive,"['European', 'Vegetarian Friendly', 'Gluten Free Options']",/Restaurant_Review-g186605-d2713123-Reviews-The_Greenhouse-Dublin_County_Dublin.html,100,630,4.5,2.865496640943249,3.018355979635083,3.1479402504532294,3.4553449752759198,2.6991874174839587,1.5727304139815337,3.5795972322281173,2.982810750293649,3.5578445943919474,4.70809196841936
Boeuf,Average,"['French', 'Steakhouse', 'Grill']",/Restaurant_Review-g186605-d12999963-Reviews-Boeuf-Dublin_County_Dublin.html,101,328,4.5,3.5328040778752383,3.269885644604673,3.648748926661698,3.9558406262908163,3.7530929085211473,1.1754090462388302,3.470017725119093,3.762911584905044,2.9564166894336346,3.7376370649439807
Doheny & Nesbitt,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d696209-Reviews-Doheny_Nesbitt-Dublin_County_Dublin.html,102,554,4.5,2.443522820530373,1.9116254537688857,2.2178669946375025,2.954849324261023,2.1705827824809805,0.5939566988972812,3.031699696682997,2.2751917255122893,4.115795783329178,5.410361813160229
Locks,Average,"['Irish', 'Contemporary', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d8612516-Reviews-Locks-Dublin_County_Dublin.html,103,298,4.5,1.1677880146309816,0.6539771289209346,1.0016173524169367,1.4918620366790183,1.0836395017561058,0.4672128008062296,1.3514805876779628,1.1867360728104057,1.1883635712429317,2.3714179635189905
Bison Bar and BBQ,Average,"['Bar', 'Barbecue', 'Pub']",/Restaurant_Review-g186605-d4153809-Reviews-Bison_Bar_and_BBQ-Dublin_County_Dublin.html,104,579,4.5,3.7879510390551165,3.144120812119878,2.360955187839922,3.7633422989773946,3.5251321596761125,1.2834926366975732,3.506544227488768,3.6081199232341215,2.5868646032544302,3.556946389272198
O'Flaherty's Pub,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d6419935-Reviews-O_Flaherty_s_Pub-Dublin_County_Dublin.html,105,368,4.5,3.905711174984291,3.6471801420590584,3.07639615385202,3.753717382611723,3.8191684878965195,1.2093558778991575,3.616123734597792,3.721142406358922,2.775263706012456,3.556946389272198
Bastible,Average,"['Irish', 'European', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d9830811-Reviews-Bastible-Dublin_County_Dublin.html,107,242,4.5,1.2757348058993916,0.9055067938905248,1.0731614490181465,1.7036101967237822,1.202575544631776,0.4060503977915959,1.3880070900476373,1.310815103197415,1.1448868552218487,3.7376370649439807
Stag's Head,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d716003-Reviews-Stag_s_Head-Dublin_County_Dublin.html,109,456,4.5,3.8075777283766454,3.3453445440955503,3.1479402504532294,3.8499665462684343,3.9612309835535697,0.8611608693523563,3.4334912227494185,3.8759340680298444,2.768017586675609,3.556946389272198
Monty's of Kathmandu,Average,"['Indian', 'Asian', 'Nepalese']",/Restaurant_Review-g186605-d811282-Reviews-Monty_s_of_Kathmandu-Dublin_County_Dublin.html,112,719,4.5,3.9449645536273494,3.269885644604673,2.8617638640483904,3.744092466246052,3.763004245427453,1.063465327549418,3.323911715640395,3.7444840061346962,2.6520796772860544,3.556946389272198
The Shelbourne Hotel,Expensive,"['Irish', 'European', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d7891010-Reviews-The_Shelbourne_Hotel-Dublin_County_Dublin.html,113,381,4.5,2.6299763690848996,2.5907555491867793,2.7902197674471805,3.2050971497684713,2.4514039948263124,0.9999748602330348,3.4334912227494185,2.5970601013676995,3.9056583225606105,5.333559691898606
McGettigans Cookhouse & Bar,Average,"['Irish', 'Bar', 'International']",/Restaurant_Review-g186605-d3859070-Reviews-McGettigans_Cookhouse_Bar-Dublin_County_Dublin.html,114,621,4.5,2.6299763690848996,2.2386140182293532,1.2877937388217757,1.905733440402875,1.5494723363524807,1.674957890890333,2.082010635071456,1.5614301744741466,3.3042304176022976,2.3133107837833293
Boojum - Millenium Walkway,Cheap,"['Mexican', 'Fast food', 'Central American']",/Restaurant_Review-g186605-d1733560-Reviews-Boojum_Millenium_Walkway-Dublin_County_Dublin.html,115,641,4.5,3.5033640438929448,3.3453445440955503,2.146322898036293,3.715217717149039,2.963489734985448,3.349915781780666,3.104752701422347,3.264138452854294,2.5071572905491117,3.556946389272198
Lemon Jelly Cafe,Average,"['Irish', 'Cafe', 'European']",/Restaurant_Review-g186605-d1096316-Reviews-Lemon_Jelly_Cafe-Dublin_County_Dublin.html,116,644,4.5,3.4739240099106508,3.244732678107714,2.146322898036293,3.7248426335147102,2.9998313036419026,3.349915781780666,3.323911715640395,3.2960795893895636,2.4854189325385705,3.556946389272198
Millstone Restaurant,Average,"['Steakhouse', 'Irish', 'Seafood']",/Restaurant_Review-g186605-d781484-Reviews-Millstone_Restaurant-Dublin_County_Dublin.html,117,1103,4.5,3.8566444516804683,3.496262343077304,3.5056607334592784,3.8884662117311186,3.9612309835535697,1.063465327549418,3.470017725119093,3.85996349976221,2.854971018717775,3.556946389272198
The Unicorn,Average,"['Italian', 'Steakhouse', 'Seafood']",/Restaurant_Review-g186605-d716031-Reviews-The_Unicorn-Dublin_County_Dublin.html,118,342,4.5,2.512216233155725,2.037390286253681,2.360955187839922,3.022223738820721,2.24326591979389,0.7648209547444443,3.1412792037920214,2.4717525657293336,3.9998578739396233,5.410361813160229
F.X. Buckley Steakhouse Parkgate St.,Average,"['Steakhouse', 'Irish', 'Bar']",/Restaurant_Review-g186605-d696352-Reviews-F_X_Buckley_Steakhouse_Parkgate_St-Dublin_County_Dublin.html,119,793,4.5,0.7458141942181058,0.9558127268844429,0.14308819320241953,0.9239919711044242,0.5715537615969705,1.6183168027925925,1.205374578199264,0.5135151950670286,0.27535253480019145,1.6895028538020893
Hugo's,Average,"['Irish', 'International', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d1026131-Reviews-Hugo_s-Dublin_County_Dublin.html,120,965,4.5,2.512216233155725,2.037390286253681,2.5040433810423415,3.0510984879177343,2.256481035668964,0.7298291463574437,3.1412792037920214,2.4766665867347597,3.9998578739396233,5.410361813160229
Thai Spice,Average,"['Thai', 'Vegetarian Friendly', 'Vegan Options']",/Restaurant_Review-g186605-d812875-Reviews-Thai_Spice-Dublin_County_Dublin.html,121,349,4.5,3.356163873981476,2.4146847837080663,1.7170583184290342,2.107856684081968,1.7576104113849034,3.2523454192045294,2.2281166445501546,1.7530769936857649,3.6520441457709603,2.3133107837833293
Pichet,Average,"['French', 'Irish', 'European']",/Restaurant_Review-g186605-d1529944-Reviews-Pichet-Dublin_County_Dublin.html,122,1351,4.5,3.758511005072823,3.445956410083386,3.5056607334592784,3.7825921317087365,3.8687251724280487,1.1055827662642463,3.506544227488768,3.8808480890352706,2.927432212086246,3.556946389272198
Musashi Noodles & Sushi Bar,Average,"['Japanese', 'Seafood', 'Sushi']",/Restaurant_Review-g186605-d2515200-Reviews-Musashi_Noodles_Sushi_Bar-Dublin_County_Dublin.html,123,673,4.5,3.2187770487307725,2.7165203816715744,2.074778801435083,3.378345644350551,2.781781891703174,1.830555072011293,2.849067184834624,2.933670540239388,2.2970198297805444,3.556946389272198
J W Sweetman Craft Brewery,Average,"['Irish', 'Brew Pub', 'Bar']",/Restaurant_Review-g186605-d696294-Reviews-J_W_Sweetman_Craft_Brewery-Dublin_County_Dublin.html,124,1061,4.5,3.660377558465177,3.0938148791259596,2.718675670845971,3.4553449752759198,2.9535783980791424,3.349915781780666,3.250858710901045,2.9447270875015965,3.224523104896979,4.309885538520337
L'Ecrivain,Expensive,"['French', 'Irish', 'European']",/Restaurant_Review-g186605-d696266-Reviews-L_Ecrivain-Dublin_County_Dublin.html,126,868,4.5,2.1491224807074367,1.7104017217932135,1.7170583184290342,2.3388546768580736,1.5494723363524807,0.37179975380473546,2.19159014218048,1.7776470987128954,4.094057425318637,5.007456097578333
Avoca,Average,"['Irish', 'Cafe', 'European']",/Restaurant_Review-g186605-d2335461-Reviews-Avoca-Dublin_County_Dublin.html,127,1083,4.5,3.356163873981476,3.5968742090651404,4.149557602870166,3.695967884417697,3.419411232675517,1.6341052594052032,3.7987562464461653,3.3636473782141727,3.0578623601494948,3.556946389272198
Peruke & Periwig,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d6453066-Reviews-Peruke_Periwig-Dublin_County_Dublin.html,128,520,4.5,2.836056606960955,3.018355979635083,3.1479402504532294,3.493844640738604,2.722313870265339,1.6833747647139026,3.5795972322281173,3.008609360572136,3.536106236381406,4.70809196841936
Lanigans Pub Eden Quay,Cheap,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d7270006-Reviews-Lanigans_Pub_Eden_Quay-Dublin_County_Dublin.html,129,194,4.5,3.562244111857532,3.295038611101632,2.2894110912387124,3.378345644350551,2.705794975421496,3.349915781780666,3.2873852132707198,2.8231050676173006,3.2969842982654503,4.227597551454314
Silk Road Cafe,Average,"['Cafe', 'Mediterranean', 'Middle Eastern']",/Restaurant_Review-g186605-d2704860-Reviews-Silk_Road_Cafe-Dublin_County_Dublin.html,130,296,4.5,3.1697103254269496,2.7165203816715744,2.7902197674471805,3.715217717149039,2.913933050453919,0.6146634461982874,3.3604382180100694,3.078634159899458,2.615849080601819,3.7376370649439807
Ryan’s of Parkgate Street,Average,"['Irish', 'Bar', 'Pub']",/Restaurant_Review-g186605-d4295276-Reviews-Ryan_s_of_Parkgate_Street-Dublin_County_Dublin.html,131,298,4.5,0.7458141942181058,0.9558127268844429,0.14308819320241953,0.9239919711044242,0.5715537615969705,1.6183168027925925,1.205374578199264,0.5135151950670286,0.27535253480019145,1.6895028538020893
The Hungry Mexican Restaurant,Average,"['Mexican', 'Vegetarian Friendly', 'Vegan Options']",/Restaurant_Review-g186605-d5570591-Reviews-The_Hungry_Mexican_Restaurant-Dublin_County_Dublin.html,132,556,4.5,3.650564213804413,3.370497510592509,2.5040433810423415,3.599718720760986,3.4061961168004427,2.0806930321619044,3.7622297440764907,3.44227171430099,2.7825098253493032,4.309885538520337
The Jar,Average,"['Bar', 'Pizza', 'European']",/Restaurant_Review-g186605-d10045419-Reviews-The_Jar-Dublin_County_Dublin.html,133,300,4.5,2.669229747727958,2.112849185744558,2.7902197674471805,2.897099826066997,2.226747024950047,0.883882792026561,2.629908170616576,2.4692955552266205,2.760771467338762,4.70809196841936
Mochaland Cafe,Cheap,"['Cafe', 'Mediterranean', 'European']",/Restaurant_Review-g186605-d6894236-Reviews-Mochaland_Cafe-Dublin_County_Dublin.html,134,778,4.5,3.650564213804413,3.295038611101632,2.360955187839922,3.869216378999776,3.237703389393243,2.2184872727024283,3.4334912227494185,3.5196675451364516,2.4854189325385705,3.556946389272198
Musashi IFSC,Average,"['Japanese', 'Sushi', 'Asian']",/Restaurant_Review-g186605-d2701767-Reviews-Musashi_IFSC-Dublin_County_Dublin.html,135,255,4.5,1.943042242831381,1.7355546882901727,1.5739701252266147,1.7324849458207954,1.3347267033825205,3.349915781780666,1.972431127962432,1.336613713475902,4.238979812055579,2.3840174985956155
Vintage Cocktail Club,Average,"['Bar', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d3984187-Reviews-Vintage_Cocktail_Club-Dublin_County_Dublin.html,136,1062,4.5,3.9645912429488783,3.7226390415499355,2.9333079606496,3.744092466246052,3.8621176144905114,1.1129288311563674,3.5430707298584427,3.713771374850783,2.7390331093282203,3.556946389272198
Corfu Greek Restaurant,Average,"['Mediterranean', 'European', 'Greek']",/Restaurant_Review-g186605-d2636687-Reviews-Corfu_Greek_Restaurant-Dublin_County_Dublin.html,137,861,4.5,3.7879510390551165,3.0435089461320417,2.5040433810423415,3.821091797171421,3.2740449580496978,0.9681837519597299,3.323911715640395,3.339077273187042,2.5361417678965004,3.556946389272198
Chai Yo,Average,"['Chinese', 'Japanese', 'Asian']",/Restaurant_Review-g186605-d804407-Reviews-Chai_Yo-Dublin_County_Dublin.html,138,436,4.5,2.0706157234213203,1.5594839228114594,1.4308819320241952,2.3196048441267316,1.4272325145080418,0.3629377878418923,1.9359046255927572,1.6805951838557298,3.891166083886916,5.007456097578333
Taste at Rustic,Expensive,"['Japanese', 'Sushi', 'Asian']",/Restaurant_Review-g186605-d8124837-Reviews-Taste_at_Rustic-Dublin_County_Dublin.html,139,422,4.5,3.6113108351613548,3.295038611101632,3.00485205725081,3.936590793559474,3.6044228549265593,0.7808661495992228,3.616123734597792,3.7444840061346962,2.818740422033539,3.7376370649439807
The Barge,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d3258139-Reviews-The_Barge-Dublin_County_Dublin.html,140,540,4.0,1.4818150437754471,0.8803538273935658,1.2877937388217757,1.8191091931118353,1.3512455982263636,2.7235087656753385,1.2784275829386134,1.5073759434144594,2.4926650518754174,2.292463506428602
Uno Mas,Average,"['Mediterranean', 'European', 'Spanish']",/Restaurant_Review-g186605-d15694842-Reviews-Uno_Mas-Dublin_County_Dublin.html,141,93,4.5,3.228590393391537,2.8674381806533287,2.5755874776435514,3.946215709925145,2.980008629829291,0.9463038931583804,3.4334912227494185,3.2358828320730937,2.833232660707233,3.7376370649439807
BANG Restaurant & Bar,Expensive,"['Irish', 'International', 'European']",/Restaurant_Review-g186605-d743274-Reviews-BANG_Restaurant_Bar-Dublin_County_Dublin.html,142,925,4.0,2.531842922477254,2.163155118738476,2.5040433810423415,3.0510984879177343,2.269696151544039,0.7648209547444443,3.1412792037920214,2.491408649751038,3.985365635265929,5.410361813160229
The Beer Market,Average,"['American', 'Irish', 'Bar']",/Restaurant_Review-g186605-d8384459-Reviews-The_Beer_Market-Dublin_County_Dublin.html,143,256,4.5,2.669229747727958,2.163155118738476,2.074778801435083,2.6757267496565618,2.1375449927932944,0.8633803561290376,3.1412792037920214,2.132685116354932,1.862252669569716,3.7376370649439807
Paulie's Pizza,Average,"['Italian', 'Pizza', 'Neapolitan']",/Restaurant_Review-g186605-d2208638-Reviews-Paulie_s_Pizza-Dublin_County_Dublin.html,144,593,4.5,1.2364814272563334,1.232495358350992,1.0731614490181465,1.578486283970058,0.8953241005362947,0.2594822449094242,1.424533592417312,0.9115508965065435,2.7462792286650677,2.9245301565680624
Bar Italia ristorante,Average,"['Italian', 'Pizza', 'Mediterranean']",/Restaurant_Review-g186605-d788204-Reviews-Bar_Italia_ristorante-Dublin_County_Dublin.html,145,746,4.5,1.9822956214744392,1.7355546882901727,1.5739701252266147,1.7709846112834797,1.3248153664762148,3.349915781780666,1.972431127962432,1.3562697974976066,4.376656079455675,2.3840174985956155
Asador,Average,"['Irish', 'Vegetarian Friendly', 'Vegan Options']",/Restaurant_Review-g186605-d3625345-Reviews-Asador-Dublin_County_Dublin.html,146,561,4.5,1.9528555874921456,1.232495358350992,1.0016173524169367,1.934608189499888,1.3446380402888265,0.30989045159858153,1.4975865971566613,1.5184324906766682,3.3042304176022976,4.47928335330697
Camden Kitchen,Average,"['Irish', 'European', 'Contemporary']",/Restaurant_Review-g186605-d1837631-Reviews-Camden_Kitchen-Dublin_County_Dublin.html,147,321,4.5,2.139309136046672,1.6097898558053774,2.0032347048338734,2.589102502365522,1.8137746538539699,1.456485122513333,2.0089576303321066,2.055289285519471,2.528895648559653,2.398029109025621
The Wild Goose Grill,Average,"['Irish', 'International', 'European']",/Restaurant_Review-g186605-d2537030-Reviews-The_Wild_Goose_Grill-Dublin_County_Dublin.html,148,220,4.5,0.7556275388788704,0.3018355979635083,0.28617638640483906,0.7314936437910025,0.5385159719092844,0.6392969049199745,0.438318028436096,0.6793634040001597,0.9492416331269758,2.26482319257162
The Celt Pub,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d3205289-Reviews-The_Celt_Pub-Dublin_County_Dublin.html,149,1969,4.5,3.8762711410019977,2.7919792811624515,1.9316906082326635,2.5506028369028377,2.127633655886988,1.6502048186111655,2.1550636398108054,2.1744542949010537,3.2607537015812147,2.3133107837833293
The Quays Irish Restaurant,Average,"['Irish', 'Pub', 'Gastropub']",/Restaurant_Review-g186605-d1148193-Reviews-The_Quays_Irish_Restaurant-Dublin_County_Dublin.html,150,3669,4.5,4.023471310913465,3.5968742090651404,2.432499284441132,3.801841964440079,3.6804097712082378,1.1754090462388302,3.5430707298584427,3.6732307015560175,2.7100486319808317,3.556946389272198
Ely Wine Bar,Average,"['Irish', 'European', 'Wine Bar']",/Restaurant_Review-g186605-d783128-Reviews-Ely_Wine_Bar-Dublin_County_Dublin.html,151,585,4.5,2.3944560972265503,1.9116254537688857,2.360955187839922,2.92597457516401,2.1672790035122116,0.6794961017810682,2.8855936872042984,2.353816061599107,3.985365635265929,5.410361813160229
Murray's Bar,Average,"['Irish', 'Brew Pub', 'British']",/Restaurant_Review-g186605-d1599708-Reviews-Murray_s_Bar-Dublin_County_Dublin.html,152,3817,4.5,3.1500836361054207,2.5656025826898206,1.788602415030244,2.3003550113953892,2.0086976130113183,3.349915781780666,2.4472756587682025,2.1633977476388453,2.0941284883488245,2.1403419318582046
