Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Dublin 12,53.329286,-6.27763,Hx46,53.32756009699546,-6.2772526911862725,Asian Restaurant
Dublin 12,53.329286,-6.27763,Konkan Indian Restaurant,53.33080982449845,-6.275228432217098,Indian Restaurant
Dublin 12,53.329286,-6.27763,Jolin's Vietnamese Coffee House,53.33056,-6.275213,Vietnamese Restaurant
Dublin 12,53.329286,-6.27763,Arthurs Restaurant,53.33063327133441,-6.278183465118044,Cafeteria
Dublin 6,53.329286,-6.274047,Locks 1 Windsor Terrace,53.329871758887066,-6.2720545846718485,Restaurant
Dublin 6,53.329286,-6.274047,Konkan Indian Restaurant,53.33080982449845,-6.275228432217098,Indian Restaurant
Dublin 6,53.329286,-6.274047,Jolin's Vietnamese Coffee House,53.33056,-6.275213,Vietnamese Restaurant
Dublin 6,53.329286,-6.270464,I Monelli,53.32988733435199,-6.268703500017617,Italian Restaurant
Dublin 6,53.329286,-6.270464,Locks 1 Windsor Terrace,53.329871758887066,-6.2720545846718485,Restaurant
Dublin 6,53.329286,-6.270464,grubhub,53.329397544250426,-6.2731260626178535,Breakfast Spot
Dublin 6,53.329286,-6.26688,I Monelli,53.32988733435199,-6.268703500017617,Italian Restaurant
Dublin 6,53.329286,-6.26688,Viva,53.33081792231435,-6.2644362458308125,Tapas Restaurant
Dublin 6,53.329286,-6.26688,Rotana Café,53.330376,-6.2642016,Middle Eastern Restaurant
Dublin 6,53.329286,-6.26688,The Greenery on Lennox,53.331259959531195,-6.266833062586881,Bistro
Dublin 6,53.329286,-6.26688,El Toro Bravo,53.33084492955587,-6.26441209277021,Tapas Restaurant
